File,Base complexity,Predicates with operators,Nested levels,Complex code structures,Third-Party calls,Inter_dependencies,Intra_dependencies,Log
dataset/python_cruxeval//sample_0.py,2,0,0,1,0,0,0,existing_benchmarks//cruxeval/55ecbb5d173373d3a86e3cdacc95901ff67f8f48/dataset_python_cruxeval__sample_0.py.log
dataset/python_cruxeval//sample_1.py,2,0,0,0,0,0,0,existing_benchmarks//cruxeval/55ecbb5d173373d3a86e3cdacc95901ff67f8f48/dataset_python_cruxeval__sample_1.py.log
dataset/python_cruxeval//sample_10.py,3,1,1,0,0,0,0,existing_benchmarks//cruxeval/55ecbb5d173373d3a86e3cdacc95901ff67f8f48/dataset_python_cruxeval__sample_10.py.log
dataset/python_cruxeval//sample_100.py,2,1,1,0,0,0,0,existing_benchmarks//cruxeval/55ecbb5d173373d3a86e3cdacc95901ff67f8f48/dataset_python_cruxeval__sample_100.py.log
dataset/python_cruxeval//sample_101.py,1,0,0,0,0,0,0,existing_benchmarks//cruxeval/55ecbb5d173373d3a86e3cdacc95901ff67f8f48/dataset_python_cruxeval__sample_101.py.log
dataset/python_cruxeval//sample_102.py,1,1,0,1,0,0,0,existing_benchmarks//cruxeval/55ecbb5d173373d3a86e3cdacc95901ff67f8f48/dataset_python_cruxeval__sample_102.py.log
dataset/python_cruxeval//sample_103.py,1,0,0,1,0,0,0,existing_benchmarks//cruxeval/55ecbb5d173373d3a86e3cdacc95901ff67f8f48/dataset_python_cruxeval__sample_103.py.log
dataset/python_cruxeval//sample_104.py,4,1,1,0,0,0,0,existing_benchmarks//cruxeval/55ecbb5d173373d3a86e3cdacc95901ff67f8f48/dataset_python_cruxeval__sample_104.py.log
dataset/python_cruxeval//sample_105.py,2,1,0,0,0,0,0,existing_benchmarks//cruxeval/55ecbb5d173373d3a86e3cdacc95901ff67f8f48/dataset_python_cruxeval__sample_105.py.log
dataset/python_cruxeval//sample_106.py,2,0,0,0,0,0,0,existing_benchmarks//cruxeval/55ecbb5d173373d3a86e3cdacc95901ff67f8f48/dataset_python_cruxeval__sample_106.py.log
dataset/python_cruxeval//sample_107.py,4,1,1,1,0,0,0,existing_benchmarks//cruxeval/55ecbb5d173373d3a86e3cdacc95901ff67f8f48/dataset_python_cruxeval__sample_107.py.log
dataset/python_cruxeval//sample_108.py,2,1,0,0,0,0,0,existing_benchmarks//cruxeval/55ecbb5d173373d3a86e3cdacc95901ff67f8f48/dataset_python_cruxeval__sample_108.py.log
dataset/python_cruxeval//sample_109.py,1,0,0,0,0,0,0,existing_benchmarks//cruxeval/55ecbb5d173373d3a86e3cdacc95901ff67f8f48/dataset_python_cruxeval__sample_109.py.log
dataset/python_cruxeval//sample_11.py,3,1,1,1,0,0,0,existing_benchmarks//cruxeval/55ecbb5d173373d3a86e3cdacc95901ff67f8f48/dataset_python_cruxeval__sample_11.py.log
dataset/python_cruxeval//sample_110.py,3,1,1,1,0,0,0,existing_benchmarks//cruxeval/55ecbb5d173373d3a86e3cdacc95901ff67f8f48/dataset_python_cruxeval__sample_110.py.log
dataset/python_cruxeval//sample_111.py,4,2,2,0,0,0,0,existing_benchmarks//cruxeval/55ecbb5d173373d3a86e3cdacc95901ff67f8f48/dataset_python_cruxeval__sample_111.py.log
dataset/python_cruxeval//sample_112.py,3,1,1,0,0,0,0,existing_benchmarks//cruxeval/55ecbb5d173373d3a86e3cdacc95901ff67f8f48/dataset_python_cruxeval__sample_112.py.log
dataset/python_cruxeval//sample_113.py,3,1,1,1,0,0,0,existing_benchmarks//cruxeval/55ecbb5d173373d3a86e3cdacc95901ff67f8f48/dataset_python_cruxeval__sample_113.py.log
dataset/python_cruxeval//sample_114.py,1,0,0,0,0,0,0,existing_benchmarks//cruxeval/55ecbb5d173373d3a86e3cdacc95901ff67f8f48/dataset_python_cruxeval__sample_114.py.log
dataset/python_cruxeval//sample_115.py,4,2,2,1,0,0,0,existing_benchmarks//cruxeval/55ecbb5d173373d3a86e3cdacc95901ff67f8f48/dataset_python_cruxeval__sample_115.py.log
dataset/python_cruxeval//sample_116.py,3,1,1,0,0,0,0,existing_benchmarks//cruxeval/55ecbb5d173373d3a86e3cdacc95901ff67f8f48/dataset_python_cruxeval__sample_116.py.log
dataset/python_cruxeval//sample_117.py,3,1,1,0,0,0,0,existing_benchmarks//cruxeval/55ecbb5d173373d3a86e3cdacc95901ff67f8f48/dataset_python_cruxeval__sample_117.py.log
dataset/python_cruxeval//sample_118.py,2,0,0,0,0,0,0,existing_benchmarks//cruxeval/55ecbb5d173373d3a86e3cdacc95901ff67f8f48/dataset_python_cruxeval__sample_118.py.log
dataset/python_cruxeval//sample_119.py,3,1,1,0,0,0,0,existing_benchmarks//cruxeval/55ecbb5d173373d3a86e3cdacc95901ff67f8f48/dataset_python_cruxeval__sample_119.py.log
dataset/python_cruxeval//sample_12.py,2,1,0,0,0,0,0,existing_benchmarks//cruxeval/55ecbb5d173373d3a86e3cdacc95901ff67f8f48/dataset_python_cruxeval__sample_12.py.log
dataset/python_cruxeval//sample_120.py,3,1,1,1,0,0,0,existing_benchmarks//cruxeval/55ecbb5d173373d3a86e3cdacc95901ff67f8f48/dataset_python_cruxeval__sample_120.py.log
dataset/python_cruxeval//sample_121.py,2,1,0,3,0,0,0,existing_benchmarks//cruxeval/55ecbb5d173373d3a86e3cdacc95901ff67f8f48/dataset_python_cruxeval__sample_121.py.log
dataset/python_cruxeval//sample_122.py,2,1,0,0,0,0,0,existing_benchmarks//cruxeval/55ecbb5d173373d3a86e3cdacc95901ff67f8f48/dataset_python_cruxeval__sample_122.py.log
dataset/python_cruxeval//sample_123.py,3,1,1,0,0,0,0,existing_benchmarks//cruxeval/55ecbb5d173373d3a86e3cdacc95901ff67f8f48/dataset_python_cruxeval__sample_123.py.log
dataset/python_cruxeval//sample_124.py,2,1,0,0,0,0,0,existing_benchmarks//cruxeval/55ecbb5d173373d3a86e3cdacc95901ff67f8f48/dataset_python_cruxeval__sample_124.py.log
dataset/python_cruxeval//sample_125.py,3,0,0,0,0,0,0,existing_benchmarks//cruxeval/55ecbb5d173373d3a86e3cdacc95901ff67f8f48/dataset_python_cruxeval__sample_125.py.log
dataset/python_cruxeval//sample_126.py,1,0,0,0,0,0,0,existing_benchmarks//cruxeval/55ecbb5d173373d3a86e3cdacc95901ff67f8f48/dataset_python_cruxeval__sample_126.py.log
dataset/python_cruxeval//sample_127.py,1,0,0,0,0,0,0,existing_benchmarks//cruxeval/55ecbb5d173373d3a86e3cdacc95901ff67f8f48/dataset_python_cruxeval__sample_127.py.log
dataset/python_cruxeval//sample_128.py,3,1,1,0,0,0,0,existing_benchmarks//cruxeval/55ecbb5d173373d3a86e3cdacc95901ff67f8f48/dataset_python_cruxeval__sample_128.py.log
dataset/python_cruxeval//sample_129.py,2,1,0,1,0,0,0,existing_benchmarks//cruxeval/55ecbb5d173373d3a86e3cdacc95901ff67f8f48/dataset_python_cruxeval__sample_129.py.log
dataset/python_cruxeval//sample_13.py,3,0,1,0,0,0,0,existing_benchmarks//cruxeval/55ecbb5d173373d3a86e3cdacc95901ff67f8f48/dataset_python_cruxeval__sample_13.py.log
dataset/python_cruxeval//sample_130.py,2,3,0,1,0,0,0,existing_benchmarks//cruxeval/55ecbb5d173373d3a86e3cdacc95901ff67f8f48/dataset_python_cruxeval__sample_130.py.log
dataset/python_cruxeval//sample_131.py,3,0,1,0,0,0,0,existing_benchmarks//cruxeval/55ecbb5d173373d3a86e3cdacc95901ff67f8f48/dataset_python_cruxeval__sample_131.py.log
dataset/python_cruxeval//sample_132.py,2,0,0,0,0,0,0,existing_benchmarks//cruxeval/55ecbb5d173373d3a86e3cdacc95901ff67f8f48/dataset_python_cruxeval__sample_132.py.log
dataset/python_cruxeval//sample_133.py,2,0,0,1,0,0,0,existing_benchmarks//cruxeval/55ecbb5d173373d3a86e3cdacc95901ff67f8f48/dataset_python_cruxeval__sample_133.py.log
dataset/python_cruxeval//sample_134.py,4,1,1,0,0,0,0,existing_benchmarks//cruxeval/55ecbb5d173373d3a86e3cdacc95901ff67f8f48/dataset_python_cruxeval__sample_134.py.log
dataset/python_cruxeval//sample_135.py,1,0,0,2,0,0,0,existing_benchmarks//cruxeval/55ecbb5d173373d3a86e3cdacc95901ff67f8f48/dataset_python_cruxeval__sample_135.py.log
dataset/python_cruxeval//sample_136.py,1,0,0,1,0,0,0,existing_benchmarks//cruxeval/55ecbb5d173373d3a86e3cdacc95901ff67f8f48/dataset_python_cruxeval__sample_136.py.log
dataset/python_cruxeval//sample_137.py,4,2,2,0,0,0,0,existing_benchmarks//cruxeval/55ecbb5d173373d3a86e3cdacc95901ff67f8f48/dataset_python_cruxeval__sample_137.py.log
dataset/python_cruxeval//sample_138.py,2,0,0,0,0,0,0,existing_benchmarks//cruxeval/55ecbb5d173373d3a86e3cdacc95901ff67f8f48/dataset_python_cruxeval__sample_138.py.log
dataset/python_cruxeval//sample_139.py,4,2,1,0,0,0,0,existing_benchmarks//cruxeval/55ecbb5d173373d3a86e3cdacc95901ff67f8f48/dataset_python_cruxeval__sample_139.py.log
dataset/python_cruxeval//sample_14.py,1,0,0,0,0,0,0,existing_benchmarks//cruxeval/55ecbb5d173373d3a86e3cdacc95901ff67f8f48/dataset_python_cruxeval__sample_14.py.log
dataset/python_cruxeval//sample_140.py,2,1,0,0,0,0,0,existing_benchmarks//cruxeval/55ecbb5d173373d3a86e3cdacc95901ff67f8f48/dataset_python_cruxeval__sample_140.py.log
dataset/python_cruxeval//sample_141.py,1,0,0,1,0,0,0,existing_benchmarks//cruxeval/55ecbb5d173373d3a86e3cdacc95901ff67f8f48/dataset_python_cruxeval__sample_141.py.log
dataset/python_cruxeval//sample_142.py,2,0,0,0,0,0,0,existing_benchmarks//cruxeval/55ecbb5d173373d3a86e3cdacc95901ff67f8f48/dataset_python_cruxeval__sample_142.py.log
dataset/python_cruxeval//sample_143.py,1,0,0,0,0,0,0,existing_benchmarks//cruxeval/55ecbb5d173373d3a86e3cdacc95901ff67f8f48/dataset_python_cruxeval__sample_143.py.log
dataset/python_cruxeval//sample_144.py,2,0,0,1,0,0,0,existing_benchmarks//cruxeval/55ecbb5d173373d3a86e3cdacc95901ff67f8f48/dataset_python_cruxeval__sample_144.py.log
dataset/python_cruxeval//sample_145.py,2,1,0,1,0,0,0,existing_benchmarks//cruxeval/55ecbb5d173373d3a86e3cdacc95901ff67f8f48/dataset_python_cruxeval__sample_145.py.log
dataset/python_cruxeval//sample_146.py,3,1,1,1,0,0,0,existing_benchmarks//cruxeval/55ecbb5d173373d3a86e3cdacc95901ff67f8f48/dataset_python_cruxeval__sample_146.py.log
dataset/python_cruxeval//sample_147.py,1,0,0,0,0,0,0,existing_benchmarks//cruxeval/55ecbb5d173373d3a86e3cdacc95901ff67f8f48/dataset_python_cruxeval__sample_147.py.log
dataset/python_cruxeval//sample_148.py,3,2,0,0,0,0,0,existing_benchmarks//cruxeval/55ecbb5d173373d3a86e3cdacc95901ff67f8f48/dataset_python_cruxeval__sample_148.py.log
dataset/python_cruxeval//sample_149.py,2,0,0,0,0,0,0,existing_benchmarks//cruxeval/55ecbb5d173373d3a86e3cdacc95901ff67f8f48/dataset_python_cruxeval__sample_149.py.log
dataset/python_cruxeval//sample_15.py,1,0,0,0,0,0,0,existing_benchmarks//cruxeval/55ecbb5d173373d3a86e3cdacc95901ff67f8f48/dataset_python_cruxeval__sample_15.py.log
dataset/python_cruxeval//sample_150.py,2,0,0,0,0,0,0,existing_benchmarks//cruxeval/55ecbb5d173373d3a86e3cdacc95901ff67f8f48/dataset_python_cruxeval__sample_150.py.log
dataset/python_cruxeval//sample_151.py,4,1,3,0,0,0,0,existing_benchmarks//cruxeval/55ecbb5d173373d3a86e3cdacc95901ff67f8f48/dataset_python_cruxeval__sample_151.py.log
dataset/python_cruxeval//sample_152.py,3,0,1,0,0,0,0,existing_benchmarks//cruxeval/55ecbb5d173373d3a86e3cdacc95901ff67f8f48/dataset_python_cruxeval__sample_152.py.log
dataset/python_cruxeval//sample_153.py,1,0,0,0,0,0,0,existing_benchmarks//cruxeval/55ecbb5d173373d3a86e3cdacc95901ff67f8f48/dataset_python_cruxeval__sample_153.py.log
dataset/python_cruxeval//sample_154.py,1,0,0,0,0,0,0,existing_benchmarks//cruxeval/55ecbb5d173373d3a86e3cdacc95901ff67f8f48/dataset_python_cruxeval__sample_154.py.log
dataset/python_cruxeval//sample_155.py,3,1,1,0,0,0,0,existing_benchmarks//cruxeval/55ecbb5d173373d3a86e3cdacc95901ff67f8f48/dataset_python_cruxeval__sample_155.py.log
dataset/python_cruxeval//sample_156.py,2,1,0,0,0,0,0,existing_benchmarks//cruxeval/55ecbb5d173373d3a86e3cdacc95901ff67f8f48/dataset_python_cruxeval__sample_156.py.log
dataset/python_cruxeval//sample_157.py,4,1,3,0,0,0,0,existing_benchmarks//cruxeval/55ecbb5d173373d3a86e3cdacc95901ff67f8f48/dataset_python_cruxeval__sample_157.py.log
