File,Base complexity,Predicates with operators,Nested levels,Complex code structures,Third-Party calls,Inter_dependencies,Intra_dependencies,Log
dataset/python_codenet//s000375264.py,3,2,0,0,0,0,0,existing_benchmarks//codenet/0b9402923d4f61bfd54781f92dff7b52d19cc011/dataset_python_codenet__s000375264.py.log
dataset/python_codenet//s001486412.py,2,0,0,0,0,0,0,existing_benchmarks//codenet/0b9402923d4f61bfd54781f92dff7b52d19cc011/dataset_python_codenet__s001486412.py.log
dataset/python_codenet//s002779582.py,3,1,1,0,0,0,0,existing_benchmarks//codenet/0b9402923d4f61bfd54781f92dff7b52d19cc011/dataset_python_codenet__s002779582.py.log
dataset/python_codenet//s007458552.py,4,0,0,2,5,0,3,existing_benchmarks//codenet/0b9402923d4f61bfd54781f92dff7b52d19cc011/dataset_python_codenet__s007458552.py.log
dataset/python_codenet//s013976107.py,2,1,0,0,0,0,0,existing_benchmarks//codenet/0b9402923d4f61bfd54781f92dff7b52d19cc011/dataset_python_codenet__s013976107.py.log
dataset/python_codenet//s016605598.py,7,5,12,2,11,0,0,existing_benchmarks//codenet/0b9402923d4f61bfd54781f92dff7b52d19cc011/dataset_python_codenet__s016605598.py.log
dataset/python_codenet//s018260659.py,3,2,1,0,0,0,0,existing_benchmarks//codenet/0b9402923d4f61bfd54781f92dff7b52d19cc011/dataset_python_codenet__s018260659.py.log
dataset/python_codenet//s025428739.py,1,0,0,1,0,0,0,existing_benchmarks//codenet/0b9402923d4f61bfd54781f92dff7b52d19cc011/dataset_python_codenet__s025428739.py.log
dataset/python_codenet//s028530838.py,2,0,0,0,0,0,0,existing_benchmarks//codenet/0b9402923d4f61bfd54781f92dff7b52d19cc011/dataset_python_codenet__s028530838.py.log
dataset/python_codenet//s031459110.py,3,1,1,0,0,0,0,existing_benchmarks//codenet/0b9402923d4f61bfd54781f92dff7b52d19cc011/dataset_python_codenet__s031459110.py.log
dataset/python_codenet//s031917494.py,1,0,0,0,0,0,0,existing_benchmarks//codenet/0b9402923d4f61bfd54781f92dff7b52d19cc011/dataset_python_codenet__s031917494.py.log
dataset/python_codenet//s039768540.py,1,0,0,0,0,0,0,existing_benchmarks//codenet/0b9402923d4f61bfd54781f92dff7b52d19cc011/dataset_python_codenet__s039768540.py.log
dataset/python_codenet//s040517919.py,5,4,0,0,0,0,0,existing_benchmarks//codenet/0b9402923d4f61bfd54781f92dff7b52d19cc011/dataset_python_codenet__s040517919.py.log
dataset/python_codenet//s043174379.py,1,0,0,0,0,0,0,existing_benchmarks//codenet/0b9402923d4f61bfd54781f92dff7b52d19cc011/dataset_python_codenet__s043174379.py.log
dataset/python_codenet//s043545989.py,4,3,0,0,1,0,0,existing_benchmarks//codenet/0b9402923d4f61bfd54781f92dff7b52d19cc011/dataset_python_codenet__s043545989.py.log
dataset/python_codenet//s048491063.py,6,2,1,5,0,0,1,existing_benchmarks//codenet/0b9402923d4f61bfd54781f92dff7b52d19cc011/dataset_python_codenet__s048491063.py.log
dataset/python_codenet//s052231578.py,1,0,0,1,1,0,0,existing_benchmarks//codenet/0b9402923d4f61bfd54781f92dff7b52d19cc011/dataset_python_codenet__s052231578.py.log
dataset/python_codenet//s058944700.py,5,4,2,0,0,0,0,existing_benchmarks//codenet/0b9402923d4f61bfd54781f92dff7b52d19cc011/dataset_python_codenet__s058944700.py.log
dataset/python_codenet//s060251920.py,1,0,0,0,0,0,1,existing_benchmarks//codenet/0b9402923d4f61bfd54781f92dff7b52d19cc011/dataset_python_codenet__s060251920.py.log
dataset/python_codenet//s060838372.py,3,2,0,0,0,0,0,existing_benchmarks//codenet/0b9402923d4f61bfd54781f92dff7b52d19cc011/dataset_python_codenet__s060838372.py.log
dataset/python_codenet//s062747389.py,1,0,0,0,0,0,0,existing_benchmarks//codenet/0b9402923d4f61bfd54781f92dff7b52d19cc011/dataset_python_codenet__s062747389.py.log
dataset/python_codenet//s067092519.py,6,1,4,4,0,0,0,existing_benchmarks//codenet/0b9402923d4f61bfd54781f92dff7b52d19cc011/dataset_python_codenet__s067092519.py.log
dataset/python_codenet//s086522214.py,13,5,1,5,2,0,1,existing_benchmarks//codenet/0b9402923d4f61bfd54781f92dff7b52d19cc011/dataset_python_codenet__s086522214.py.log
dataset/python_codenet//s087080706.py,1,0,0,2,1,0,0,existing_benchmarks//codenet/0b9402923d4f61bfd54781f92dff7b52d19cc011/dataset_python_codenet__s087080706.py.log
dataset/python_codenet//s091400419.py,1,0,0,1,0,0,0,existing_benchmarks//codenet/0b9402923d4f61bfd54781f92dff7b52d19cc011/dataset_python_codenet__s091400419.py.log
dataset/python_codenet//s101447419.py,7,6,0,2,2,0,1,existing_benchmarks//codenet/0b9402923d4f61bfd54781f92dff7b52d19cc011/dataset_python_codenet__s101447419.py.log
dataset/python_codenet//s103029464.py,3,6,1,2,0,0,0,existing_benchmarks//codenet/0b9402923d4f61bfd54781f92dff7b52d19cc011/dataset_python_codenet__s103029464.py.log
dataset/python_codenet//s103354654.py,3,2,1,0,0,0,0,existing_benchmarks//codenet/0b9402923d4f61bfd54781f92dff7b52d19cc011/dataset_python_codenet__s103354654.py.log
dataset/python_codenet//s110149598.py,3,2,0,0,0,0,0,existing_benchmarks//codenet/0b9402923d4f61bfd54781f92dff7b52d19cc011/dataset_python_codenet__s110149598.py.log
dataset/python_codenet//s122565091.py,4,3,0,0,0,0,0,existing_benchmarks//codenet/0b9402923d4f61bfd54781f92dff7b52d19cc011/dataset_python_codenet__s122565091.py.log
dataset/python_codenet//s124725275.py,23,7,14,21,7,0,6,existing_benchmarks//codenet/0b9402923d4f61bfd54781f92dff7b52d19cc011/dataset_python_codenet__s124725275.py.log
dataset/python_codenet//s131946120.py,1,0,0,1,0,0,0,existing_benchmarks//codenet/0b9402923d4f61bfd54781f92dff7b52d19cc011/dataset_python_codenet__s131946120.py.log
dataset/python_codenet//s137613418.py,34,16,11,12,3,0,9,existing_benchmarks//codenet/0b9402923d4f61bfd54781f92dff7b52d19cc011/dataset_python_codenet__s137613418.py.log
dataset/python_codenet//s142939923.py,1,0,0,1,0,0,0,existing_benchmarks//codenet/0b9402923d4f61bfd54781f92dff7b52d19cc011/dataset_python_codenet__s142939923.py.log
dataset/python_codenet//s146553386.py,3,0,0,1,2,0,0,existing_benchmarks//codenet/0b9402923d4f61bfd54781f92dff7b52d19cc011/dataset_python_codenet__s146553386.py.log
dataset/python_codenet//s147181072.py,1,0,0,0,0,0,0,existing_benchmarks//codenet/0b9402923d4f61bfd54781f92dff7b52d19cc011/dataset_python_codenet__s147181072.py.log
dataset/python_codenet//s151217193.py,1,0,0,0,0,0,0,existing_benchmarks//codenet/0b9402923d4f61bfd54781f92dff7b52d19cc011/dataset_python_codenet__s151217193.py.log
dataset/python_codenet//s167793578.py,1,0,0,0,0,0,0,existing_benchmarks//codenet/0b9402923d4f61bfd54781f92dff7b52d19cc011/dataset_python_codenet__s167793578.py.log
dataset/python_codenet//s170274782.py,3,0,0,2,0,0,0,existing_benchmarks//codenet/0b9402923d4f61bfd54781f92dff7b52d19cc011/dataset_python_codenet__s170274782.py.log
dataset/python_codenet//s174910557.py,3,1,1,0,0,0,0,existing_benchmarks//codenet/0b9402923d4f61bfd54781f92dff7b52d19cc011/dataset_python_codenet__s174910557.py.log
dataset/python_codenet//s179314665.py,2,1,0,1,0,0,0,existing_benchmarks//codenet/0b9402923d4f61bfd54781f92dff7b52d19cc011/dataset_python_codenet__s179314665.py.log
dataset/python_codenet//s182651529.py,3,2,1,0,0,0,0,existing_benchmarks//codenet/0b9402923d4f61bfd54781f92dff7b52d19cc011/dataset_python_codenet__s182651529.py.log
dataset/python_codenet//s185068963.py,1,0,0,0,0,0,0,existing_benchmarks//codenet/0b9402923d4f61bfd54781f92dff7b52d19cc011/dataset_python_codenet__s185068963.py.log
dataset/python_codenet//s191853417.py,1,0,0,0,0,0,0,existing_benchmarks//codenet/0b9402923d4f61bfd54781f92dff7b52d19cc011/dataset_python_codenet__s191853417.py.log
dataset/python_codenet//s195311365.py,2,1,0,0,0,0,0,existing_benchmarks//codenet/0b9402923d4f61bfd54781f92dff7b52d19cc011/dataset_python_codenet__s195311365.py.log
dataset/python_codenet//s197514717.py,1,0,0,1,0,0,0,existing_benchmarks//codenet/0b9402923d4f61bfd54781f92dff7b52d19cc011/dataset_python_codenet__s197514717.py.log
dataset/python_codenet//s199418121.py,1,0,0,0,0,0,0,existing_benchmarks//codenet/0b9402923d4f61bfd54781f92dff7b52d19cc011/dataset_python_codenet__s199418121.py.log
dataset/python_codenet//s200092246.py,5,6,2,2,0,0,0,existing_benchmarks//codenet/0b9402923d4f61bfd54781f92dff7b52d19cc011/dataset_python_codenet__s200092246.py.log
dataset/python_codenet//s205112814.py,2,1,0,4,0,0,0,existing_benchmarks//codenet/0b9402923d4f61bfd54781f92dff7b52d19cc011/dataset_python_codenet__s205112814.py.log
dataset/python_codenet//s208095748.py,3,2,0,0,0,0,0,existing_benchmarks//codenet/0b9402923d4f61bfd54781f92dff7b52d19cc011/dataset_python_codenet__s208095748.py.log
dataset/python_codenet//s210889193.py,4,0,0,3,0,0,1,existing_benchmarks//codenet/0b9402923d4f61bfd54781f92dff7b52d19cc011/dataset_python_codenet__s210889193.py.log
dataset/python_codenet//s214672212.py,1,0,0,0,0,0,0,existing_benchmarks//codenet/0b9402923d4f61bfd54781f92dff7b52d19cc011/dataset_python_codenet__s214672212.py.log
dataset/python_codenet//s225521100.py,6,1,2,1,0,0,0,existing_benchmarks//codenet/0b9402923d4f61bfd54781f92dff7b52d19cc011/dataset_python_codenet__s225521100.py.log
dataset/python_codenet//s225615697.py,2,0,0,3,0,0,0,existing_benchmarks//codenet/0b9402923d4f61bfd54781f92dff7b52d19cc011/dataset_python_codenet__s225615697.py.log
dataset/python_codenet//s232279435.py,5,2,4,0,0,0,0,existing_benchmarks//codenet/0b9402923d4f61bfd54781f92dff7b52d19cc011/dataset_python_codenet__s232279435.py.log
dataset/python_codenet//s233116196.py,7,5,10,4,1,0,0,existing_benchmarks//codenet/0b9402923d4f61bfd54781f92dff7b52d19cc011/dataset_python_codenet__s233116196.py.log
dataset/python_codenet//s238775098.py,3,1,1,0,0,0,0,existing_benchmarks//codenet/0b9402923d4f61bfd54781f92dff7b52d19cc011/dataset_python_codenet__s238775098.py.log
dataset/python_codenet//s240532461.py,4,3,0,1,0,0,0,existing_benchmarks//codenet/0b9402923d4f61bfd54781f92dff7b52d19cc011/dataset_python_codenet__s240532461.py.log
dataset/python_codenet//s242961129.py,3,1,0,4,0,0,0,existing_benchmarks//codenet/0b9402923d4f61bfd54781f92dff7b52d19cc011/dataset_python_codenet__s242961129.py.log
dataset/python_codenet//s246280701.py,3,1,1,1,0,0,0,existing_benchmarks//codenet/0b9402923d4f61bfd54781f92dff7b52d19cc011/dataset_python_codenet__s246280701.py.log
dataset/python_codenet//s246930871.py,1,0,0,0,0,0,0,existing_benchmarks//codenet/0b9402923d4f61bfd54781f92dff7b52d19cc011/dataset_python_codenet__s246930871.py.log
dataset/python_codenet//s251858505.py,1,1,0,2,0,0,0,existing_benchmarks//codenet/0b9402923d4f61bfd54781f92dff7b52d19cc011/dataset_python_codenet__s251858505.py.log
dataset/python_codenet//s259116349.py,9,3,4,6,0,0,8,existing_benchmarks//codenet/0b9402923d4f61bfd54781f92dff7b52d19cc011/dataset_python_codenet__s259116349.py.log
